 Written by phonopy2TBDAT.py on 2026-08-27 20:11:57.330141
          36
          27
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1
      -1      -1      -1       1       1       -0.0054279750        0.0000000000
      -1      -1      -1       2       1        0.0007067448        0.0000000000
      -1      -1      -1       3       1       -0.0031763544        0.0000000000
      -1      -1      -1       4       1        0.0000000000        0.0000000000
      -1      -1      -1       5       1        0.0000000000        0.0000000000
      -1      -1      -1       6       1        0.0000000000        0.0000000000
      -1      -1      -1       7       1        0.0000000000        0.0000000000
      -1      -1      -1       8       1        0.0000000000        0.0000000000
      -1      -1      -1       9       1        0.0000000000        0.0000000000
      -1      -1      -1      10       1        0.0000000000        0.0000000000
      -1      -1      -1      11       1        0.0000000000        0.0000000000
      -1      -1      -1      12       1        0.0000000000        0.0000000000
      -1      -1      -1      13       1        0.0000000000        0.0000000000
      -1      -1      -1      14       1        0.0000000000        0.0000000000
      -1      -1      -1      15       1        0.0000000000        0.0000000000
      -1      -1      -1      16       1        0.0000000000        0.0000000000
      -1      -1      -1      17       1        0.0000000000        0.0000000000
      -1      -1      -1      18       1        0.0000000000        0.0000000000
      -1      -1      -1      19       1        0.0000000000        0.0000000000
      -1      -1      -1      20       1        0.0000000000        0.0000000000
      -1      -1      -1      21       1        0.0000000000        0.0000000000
      -1      -1      -1      22       1        0.0000000000        0.0000000000
      -1      -1      -1      23       1        0.0000000000        0.0000000000
      -1      -1      -1      24       1        0.0000000000        0.0000000000
      -1      -1      -1      25       1        0.0000000000        0.0000000000
      -1      -1      -1      26       1        0.0000000000        0.0000000000
      -1      -1      -1      27       1        0.0000000000        0.0000000000
      -1      -1      -1      28       1        0.0000000000        0.0000000000
      -1      -1      -1      29       1        0.0000000000        0.0000000000
      -1      -1      -1      30       1        0.0000000000        0.0000000000
      -1      -1      -1      31       1        0.0000000000        0.0000000000
      -1      -1      -1      32       1        0.0000000000        0.0000000000
      -1      -1      -1      33       1        0.0000000000        0.0000000000
      -1      -1      -1      34       1        0.0000000000        0.0000000000
      -1      -1      -1      35       1        0.0000000000        0.0000000000
      -1      -1      -1      36       1        0.0000000000        0.0000000000
      -1      -1      -1       1       2        0.0007067448        0.0000000000
      -1      -1      -1       2       2       -0.0057046899        0.0000000000
      -1      -1      -1       3       2        0.0035020930        0.0000000000
      -1      -1      -1       4       2        0.0000000000        0.0000000000
      -1      -1      -1       5       2        0.0000000000        0.0000000000
      -1      -1      -1       6       2        0.0000000000        0.0000000000
      -1      -1      -1       7       2        0.0000000000        0.0000000000
      -1      -1      -1       8       2        0.0000000000        0.0000000000
      -1      -1      -1       9       2        0.0000000000        0.0000000000
      -1      -1      -1      10       2        0.0000000000        0.0000000000
      -1      -1      -1      11       2        0.0000000000        0.0000000000
      -1      -1      -1      12       2        0.0000000000        0.0000000000
      -1      -1      -1      13       2        0.0000000000        0.0000000000
      -1      -1      -1      14       2        0.0000000000        0.0000000000
      -1      -1      -1      15       2        0.0000000000        0.0000000000
      -1      -1      -1      16       2        0.0000000000        0.0000000000
      -1      -1      -1      17       2        0.0000000000        0.0000000000
      -1      -1      -1      18       2        0.0000000000        0.0000000000
      -1      -1      -1      19       2        0.0000000000        0.0000000000
      -1      -1      -1      20       2        0.0000000000        0.0000000000
      -1      -1      -1      21       2        0.0000000000        0.0000000000
      -1      -1      -1      22       2        0.0000000000        0.0000000000
      -1      -1      -1      23       2        0.0000000000        0.0000000000
      -1      -1      -1      24       2        0.0000000000        0.0000000000
      -1      -1      -1      25       2        0.0000000000        0.0000000000
      -1      -1      -1      26       2        0.0000000000        0.0000000000
      -1      -1      -1      27       2        0.0000000000        0.0000000000
      -1      -1      -1      28       2        0.0000000000        0.0000000000
      -1      -1      -1      29       2        0.0000000000        0.0000000000
      -1      -1      -1      30       2        0.0000000000        0.0000000000
      -1      -1      -1      31       2        0.0000000000        0.0000000000
      -1      -1      -1      32       2        0.0000000000        0.0000000000
      -1      -1      -1      33       2        0.0000000000        0.0000000000
      -1      -1      -1      34       2        0.0000000000        0.0000000000
      -1      -1      -1      35       2        0.0000000000        0.0000000000
      -1      -1      -1      36       2        0.0000000000        0.0000000000
      -1      -1      -1       1       3       -0.0031763544        0.0000000000
      -1      -1      -1       2       3        0.0035020930        0.0000000000
      -1      -1      -1       3       3       -0.0051328465        0.0000000000
      -1      -1      -1       4       3        0.0000000000        0.0000000000
      -1      -1      -1       5       3        0.0000000000        0.0000000000
      -1      -1      -1       6       3        0.0000000000        0.0000000000
      -1      -1      -1       7       3        0.0000000000        0.0000000000
      -1      -1      -1       8       3        0.0000000000        0.0000000000
      -1      -1      -1       9       3        0.0000000000        0.0000000000
      -1      -1      -1      10       3        0.0000000000        0.0000000000
      -1      -1      -1      11       3        0.0000000000        0.0000000000
      -1      -1      -1      12       3        0.0000000000        0.0000000000
      -1      -1      -1      13       3        0.0000000000        0.0000000000
      -1      -1      -1      14       3        0.0000000000        0.0000000000
      -1      -1      -1      15       3        0.0000000000        0.0000000000
      -1      -1      -1      16       3        0.0000000000        0.0000000000
      -1      -1      -1      17       3        0.0000000000        0.0000000000
      -1      -1      -1      18       3        0.0000000000        0.0000000000
      -1      -1      -1      19       3        0.0000000000        0.0000000000
      -1      -1      -1      20       3        0.0000000000        0.0000000000
      -1      -1      -1      21       3        0.0000000000        0.0000000000
      -1      -1      -1      22       3        0.0000000000        0.0000000000
      -1      -1      -1      23       3        0.0000000000        0.0000000000
      -1      -1      -1      24       3        0.0000000000        0.0000000000
      -1      -1      -1      25       3        0.0000000000        0.0000000000
      -1      -1      -1      26       3        0.0000000000        0.0000000000
      -1      -1      -1      27       3        0.0000000000        0.0000000000
